shot_id,rally_id,shot_num,time,start_frame_num,end_frame_num,player,ball_type,backhand,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,hit_x,hit_y,return_x,return_y,hit_height,return_height,flaw,type,match_id_x,set_id,match_id_y
3989,358,8,00:03:33,6403,6415,D,殺球,0,38.18975177,108.85835619,13.02911847,112.99635685,20.68379635,32.23028956,11.68307339,5.5337458,15.94635467,8.26434596,596,333,1,2,0,attack,8.0,11,8
3990,358,9,00:03:34,6415,6441,A,防守回挑,0,38.18975177,108.85835619,12.80151107,114.40751413,21.3795252,33.32099914,12.24900705,4.07653605,24.61972012,109.04865848,765,641,2,1,0,defend,8.0,11,8
3991,358,10,00:03:34,6441,6453,D,殺球,0,39.08358902,110.24588414,20.29318383,109.88146025,34.7848133,34.27916905,30.69509078,10.09451608,42.19670926,11.59921493,720,345,1,2,0,attack,8.0,11,8
4051,366,1,00:06:34,11835,11857,B,發短球,1,31.38354665,117.61376937,28.39160342,94.30400329,26.79997912,25.1993705,40.66511407,40.51927192,-117.98907359,400.36938828,746,493,2,2,0,defend,8.0,11,8
4052,366,2,00:06:35,11857,11875,D,放小球,1,33.35572046,116.69129474,32.5293854,91.10544504,26.96626259,25.20481554,40.42225593,44.52241096,40.99728427,49.88570526,856,423,2,1,0,defend,8.0,11,8
4053,366,3,00:06:36,11875,11891,B,推撲球,1,35.7818253,114.83633488,41.68364497,86.9073487,29.50962018,24.04292451,40.46300017,52.31844037,52.05623832,73.25104514,484,587,1,1,0,attack,8.0,11,8
4054,366,4,00:06:36,11891,11915,C,擋小球,1,33.29960462,113.37911831,47.44150684,88.62511889,30.07302584,20.16298851,43.36193797,49.65138742,19.18351853,23.4548826,588,378,1,2,0,attack,8.0,11,8
4055,366,5,00:06:37,11915,11949,A,挑球,1,21.00712873,101.38615123,43.56531509,102.28899324,17.04326053,24.1297471,32.15023441,42.53968692,24.64128453,89.71195901,793,620,2,1,0,defend,8.0,11,8
4056,366,6,00:06:38,11949,11963,C,後場抽平球,0,23.0676897,110.85742053,47.00503003,109.03122596,31.60752907,15.51860078,27.87608754,40.41336273,44.487651,16.42048201,695,334,1,1,0,attack,8.0,11,8
4057,366,7,00:06:39,11963,11985,A,擋小球,1,23.72056376,109.03109039,48.71943389,106.81055772,39.88999577,20.01479909,20.96359907,35.47352813,35.73049292,108.81012952,794,518,1,2,0,attack,8.0,11,8
4058,366,8,00:06:39,11985,12024,C,挑球,0,25.61188804,109.52567897,47.5145324,107.2349109,44.00533794,31.91167618,21.89492205,27.31595714,45.19431138,42.64498987,465,294,2,1,0,defend,8.0,11,8
4059,366,9,00:06:41,12024,12057,A,長球,0,13.88409156,127.73650899,34.42768261,106.07712412,37.33443817,26.54865316,13.13674499,25.50728482,8.15060463,127.64150859,795,649,1,1,0,defend,8.0,11,8
4060,366,10,00:06:42,12057,12071,C,殺球,0,21.81847874,117.43959089,43.2435273,111.2457864,37.46329418,8.80858338,22.36358546,32.81650647,44.48875985,9.92441102,711,345,1,2,0,attack,8.0,11,8
4079,367,1,00:08:11,14732,14749,B,發短球,1,28.14410683,118.03645771,33.74909744,94.00625134,20.41651145,39.33917663,34.37601087,28.74422774,-117.98907359,400.36938828,619,479,2,2,0,defend,8.0,11,8
4080,367,2,00:08:12,14749,14770,C,小平球,0,28.55142065,116.12560537,32.28143548,92.73565938,21.3367064,43.95428452,34.20782609,28.73880783,29.23815044,53.86768654,501,349,2,2,0,defend,8.0,11,8
4081,367,3,00:08:12,14770,14801,A,挑球,0,20.77932812,111.2765839,30.27121994,88.63295951,24.87052927,51.87346908,28.03326471,23.74675297,14.4843663,101.68806917,321,619,2,1,0,defend,8.0,11,8
4082,367,4,00:08:13,14801,14813,D,殺球,0,12.68637127,112.98988486,39.30631473,107.97338136,23.50562282,39.43336019,11.51867116,13.22525792,6.73693066,15.3606875,570,338,1,1,0,attack,8.0,11,8
4083,367,5,00:08:14,14813,14833,A,擋小球,1,10.59672926,112.01320408,38.63606424,109.32251565,23.81125777,34.47506112,7.34700882,11.04963487,21.81887622,106.72368186,438,512,1,2,0,attack,8.0,11,8
4084,367,6,00:08:14,14833,14856,C,放小球,1,17.4600551,106.63696075,39.63887252,107.07822037,22.88804069,39.4145308,17.35626435,13.88262042,13.35707666,43.42484261,631,391,2,2,0,defend,8.0,11,8
4085,367,7,00:08:15,14856,14901,B,挑球,0,18.47501635,103.08844234,39.72093767,93.31151982,19.5813524,42.16210555,24.53498595,18.78391032,29.34955052,84.65926085,432,649,2,1,0,defend,8.0,11,8
4086,367,8,00:08:17,14901,14919,D,殺球,0,14.18662113,108.38764891,40.87294297,109.36622071,23.59825836,30.9998716,12.85885519,3.47139356,16.3455687,8.93240682,551,352,1,2,0,attack,8.0,11,8
4087,367,9,00:08:17,14919,14947,A,擋小球,1,15.49170924,107.50296441,40.63608919,106.64916268,27.06184598,33.49965209,16.41197865,5.27895553,20.07083036,100.49681302,965,555,2,2,0,defend,8.0,11,8
4088,367,10,00:08:18,14947,14986,C,挑球,0,15.72274612,104.36165201,46.01177892,109.46662543,42.48910351,32.65465895,36.14450602,15.44451392,59.44965531,32.9278806,820,298,2,1,0,defend,8.0,11,8
4113,369,1,00:09:28,17033,17050,A,發短球,1,28.47754103,91.83090636,31.89593434,115.23693653,25.88554832,28.21344637,39.96055693,40.21614042,-117.98907359,400.36938828,658,488,2,2,0,defend,8.0,11,8
4114,369,2,00:09:28,17050,17072,D,放小球,1,32.94442397,91.52199701,32.25824176,114.29885593,27.59401214,27.75600605,40.16906275,48.05496417,32.92847616,51.17893081,660,400,2,2,0,defend,8.0,11,8
4115,369,3,00:09:29,17072,17109,A,挑球,1,31.03689127,91.47940953,32.1642364,113.3576795,27.71443045,25.22931472,32.75194327,50.8671226,32.43379969,81.26296721,956,638,2,1,0,defend,8.0,11,8
4116,369,4,00:09:30,17109,17133,C,切球,0,25.74431441,106.35182803,46.92681601,110.39799685,48.35010382,12.03558962,40.56722478,38.83551627,57.08452315,12.783802,898,393,1,2,0,attack,8.0,11,8
4117,369,5,00:09:31,17133,17171,B,挑球,1,25.78234959,102.79790992,46.17737897,97.20137481,46.59412899,10.65328897,36.64981996,37.05571845,56.87240552,84.52833102,415,652,2,1,0,defend,8.0,11,8
4118,369,6,00:09:32,17171,17210,C,長球,0,16.02020609,107.96786324,42.52035539,106.68678464,19.49536455,6.87944571,27.29432147,34.04430065,15.09202402,8.23414431,834,296,1,1,0,defend,8.0,11,8
4119,369,7,00:09:34,17210,17250,B,長球,0,31.07658231,102.46814716,47.20645665,126.7650269,19.76765264,25.47159048,40.76941881,30.24130335,51.92471186,127.35031911,380,638,1,1,0,defend,8.0,11,8
4120,369,8,00:09:35,17250,17273,C,切球,0,17.87752438,107.09704318,42.11544329,110.7637253,15.13026344,9.32775291,34.82635637,31.88348645,12.00124627,11.21191128,608,381,1,2,0,attack,8.0,11,8
4121,369,9,00:09:36,17273,17319,A,挑球,1,19.68352686,97.90730904,39.63494554,104.84581883,16.10362741,6.75873803,32.00870472,35.00191958,26.8027212,88.55397617,326,662,2,1,0,defend,8.0,11,8
4122,369,10,00:09:37,17319,17334,C,殺球,0,11.92839906,111.10685668,39.08356629,109.33125913,5.64544432,4.04895226,23.70269182,32.06006821,8.47095784,5.84493846,534,345,1,2,0,attack,8.0,11,8
4135,371,1,00:10:20,18606,18625,C,發短球,1,43.81443772,97.15062885,25.17356159,104.10926449,28.5479106,41.2860935,30.95445558,25.33541115,-117.98907359,400.36938828,678,401,2,2,0,defend,8.0,11,8
4136,371,2,00:10:21,18625,18647,A,放小球,0,41.49155749,88.88846478,24.43985254,103.2104628,29.75774573,42.1805621,30.68387753,23.58725161,34.282673,80.92692983,613,463,2,2,0,defend,8.0,11,8
4137,371,3,00:10:22,18647,18690,C,挑球,1,35.84248565,87.96174857,28.99946628,109.13423178,28.81068044,43.59502004,31.19445559,20.68084281,28.48101707,58.96346265,846,292,2,1,0,defend,8.0,11,8
4138,371,4,00:10:23,18690,18730,B,長球,0,34.9179897,102.5472608,50.87181787,130.91787368,23.66454868,29.95413189,47.83024601,25.38982907,53.42061607,129.41396678,691,674,1,1,0,defend,8.0,11,8
4139,371,5,00:10:24,18730,18774,C,長球,0,23.29215684,104.07103899,46.61242617,111.31063453,27.37816558,6.51972826,46.18880593,25.58484867,36.51379531,4.32502947,801,293,1,1,0,defend,8.0,11,8
4140,371,6,00:10:26,18774,18789,B,切球,0,33.21126182,99.90768518,45.96422877,129.29162413,22.59141241,24.5613833,48.52267953,24.17628074,48.08291666,128.8140081,806,548,1,2,0,attack,8.0,11,8
4141,371,7,00:10:26,18789,18821,D,挑球,1,33.12694765,98.619713,45.40479314,124.72374583,23.62272099,25.34616266,47.73769746,27.39217434,46.02279573,34.36337401,776,301,2,1,0,defend,8.0,11,8
4142,371,8,00:10:27,18821,18851,B,切球,0,33.84988707,100.78437278,47.32402047,126.76700316,23.49028445,26.09751117,47.43080264,23.40448262,45.05396565,124.71773702,723,484,1,2,0,attack,8.0,11,8
4143,371,9,00:10:28,18851,18876,D,挑球,1,33.42894,99.9122576,39.20000755,121.64235196,24.47807593,36.40426766,42.44207362,41.99075257,38.89778254,52.58308216,879,323,2,1,0,defend,8.0,11,8
4144,371,10,00:10:29,18876,18887,B,殺球,0,30.57457858,100.71601926,49.54275078,118.90595306,24.80558547,27.92193262,46.7051394,28.88521976,56.51036323,114.28463472,932,578,1,2,0,attack,8.0,11,8
4155,372,1,00:10:54,19617,19634,C,發短球,1,37.3007103,107.93376406,21.28940204,98.36866137,32.06126834,42.53701429,28.88857901,25.01766168,-117.98907359,400.36938828,617,412,2,2,0,defend,8.0,11,8
4156,372,2,00:10:55,19634,19651,B,小平球,1,35.7492905,107.00083502,20.95954152,92.89750238,30.31135172,44.22143602,28.044761,23.50010918,28.19643488,76.65745017,607,561,2,2,0,defend,8.0,11,8
4157,372,3,00:10:55,19651,19676,D,平球,1,35.28314998,108.80135702,24.41750141,81.45292889,27.76266683,47.09466272,31.53170088,22.87765394,29.08378217,30.38834481,882,351,2,2,0,defend,8.0,11,8
4158,372,4,00:10:56,19676,19691,A,平球,1,46.93849517,106.3278032,25.89087803,85.36102959,34.22475249,45.8026066,34.50702788,22.00034787,56.16449419,101.68196165,882,590,2,2,0,defend,8.0,11,8
4159,372,5,00:10:57,19691,19722,D,防守回挑,0,50.12355196,109.09238094,24.33926431,93.79982543,34.84519548,46.41141615,38.75586732,21.41562481,51.93709716,23.79836745,661,306,2,1,0,defend,8.0,11,8
4160,372,6,00:10:58,19722,19744,A,切球,0,36.74314451,124.07567932,24.94026139,101.90412811,21.30369969,31.98414001,39.41240637,25.36268478,31.63140729,122.00196461,819,499,1,1,0,attack,8.0,11,8
4161,372,7,00:10:58,19744,19765,D,推撲球,0,35.09767676,124.54721016,29.73305616,96.00537946,21.19376676,37.12984115,41.96462344,38.87836789,47.58706808,48.2716357,490,320,1,2,0,attack,8.0,11,8
4162,372,8,00:10:59,19765,19790,A,防守回抽,0,25.2241925,116.06426433,29.92767773,93.09540688,27.79787205,26.99782976,51.29938875,58.61872541,12.1888991,114.87066533,860,607,2,1,0,defend,8.0,11,8
4163,372,9,00:11:00,19790,19802,C,殺球,0,23.51565771,106.30732985,41.93422361,103.12944155,39.08134599,19.98760333,37.62545824,49.18290281,49.94745394,19.64141634,721,347,1,2,0,attack,8.0,11,8
4164,372,10,00:11:00,19802,19820,A,防守回抽,1,27.6544626,102.83633671,44.65624756,108.53147412,42.21466872,18.6723333,32.74090107,40.27837508,38.64459644,103.06191902,902,580,2,1,0,defend,8.0,11,8
4182,373,1,00:11:34,20815,20876,B,發長球,1,31.48758965,118.09708845,28.42040373,93.47519322,40.64936553,38.00598423,27.80977466,26.74436744,-117.98907359,400.36938828,905,596,2,1,0,defend,8.0,11,8
4183,373,2,00:11:36,20876,20887,C,殺球,0,41.5826814,114.47354633,24.44842237,105.42964074,44.38326254,26.0251588,30.18678342,30.42357483,53.72508362,22.39812741,609,335,1,2,0,attack,8.0,11,8
4184,373,3,00:11:36,20887,20911,B,防守回抽,1,43.82550915,112.64554343,23.67690885,109.94708471,44.657743,16.88829594,36.82606234,36.78668783,26.11703023,108.16658763,457,601,2,1,0,defend,8.0,11,8
4185,373,4,00:11:37,20911,20930,C,平球,1,40.31914582,110.72901777,19.86197618,105.78527115,27.29104168,17.2273681,33.24654104,37.50155015,17.2652913,19.97360772,667,367,1,1,0,attack,8.0,11,8
4186,373,5,00:11:38,20930,20938,B,推撲球,0,36.18593719,107.91174362,20.45657751,94.1304495,15.68377134,21.86211328,38.91241995,30.70227288,32.88646261,94.40231423,703,545,1,2,0,attack,8.0,11,8
4187,373,6,00:11:38,20938,20950,D,擋小球,1,34.1783576,107.87208731,23.90798666,83.36521548,14.4966283,24.54582236,40.67311964,28.43456189,37.18768969,34.89334976,657,423,2,1,0,defend,8.0,11,8
4188,373,7,00:11:39,20950,20967,B,放小球,0,34.03839456,109.68971258,30.55372423,78.94944411,15.03966216,23.31821553,47.87532739,17.92730018,32.32728569,72.75227196,751,532,1,2,0,attack,8.0,11,8
4189,373,8,00:11:39,20967,20998,D,挑球,1,33.4852462,109.22187682,34.58928529,80.93428872,22.59575874,29.3992894,47.51815921,25.87779889,41.35082464,38.58161391,858,310,2,1,0,defend,8.0,11,8
4190,373,9,00:11:40,20998,21022,A,切球,1,46.12932032,120.297898,31.49587677,94.37189952,23.54285374,27.8811378,46.0675266,27.08529505,54.42517851,120.44579989,436,489,1,2,0,attack,8.0,11,8
4191,373,10,00:11:41,21022,21047,C,挑球,1,45.9792055,124.23459817,29.63040479,99.40232135,19.04625357,40.99894074,43.18884431,28.77176155,12.48410027,50.28479517,471,318,2,1,0,defend,8.0,11,8
4211,378,1,00:13:40,24593,24609,D,發短球,1,44.87296354,96.33253031,24.06698783,104.08678164,29.52367408,19.66616856,29.1685003,43.60570418,-117.98907359,400.36938828,656,400,2,1,0,defend,8.0,11,8
4212,378,2,00:13:41,24609,24626,A,小平球,0,43.50914269,90.94578598,23.60265329,104.52120194,29.53344374,19.4280373,28.89767203,45.94044583,32.02417039,81.25316041,852,517,1,2,0,attack,8.0,11,8
4213,378,3,00:13:41,24626,24652,D,挑球,0,36.62628851,81.74448175,26.6945178,107.7242568,33.89579823,20.0519915,34.95885346,44.94359381,50.33576486,43.08599785,799,315,2,1,0,defend,8.0,11,8
4214,378,4,00:13:42,24652,24663,B,殺球,0,36.37607936,86.78482391,43.18963839,115.92047367,28.5455214,25.25652926,49.77694196,28.47355972,47.56682261,117.90846445,855,580,1,2,0,attack,8.0,11,8
4215,378,5,00:13:42,24663,24679,D,防守回抽,1,36.84095099,94.48880625,44.91569992,116.90354624,25.69083978,25.6650805,52.34496192,22.35213095,49.8414342,26.20367425,839,356,2,1,0,defend,8.0,11,8
4216,378,6,00:13:43,24679,24704,A,擋小球,1,38.86633211,99.59695134,44.83475069,118.82093629,23.9400607,25.60788861,50.43004972,21.32485195,51.41050208,99.43379959,623,489,1,2,0,attack,8.0,11,8
4217,378,7,00:13:44,24704,24734,D,挑球,0,42.31423253,97.54071483,37.4786347,117.24518372,24.98929999,39.76034741,44.70137897,40.36047256,29.71999766,50.78000997,772,309,2,1,0,defend,8.0,11,8
4218,378,8,00:13:45,24734,24760,B,切球,0,35.61914831,98.67256779,43.97226268,122.71145287,21.62767411,32.26012388,42.57644727,26.97166955,44.52166201,120.7567248,635,472,1,1,0,attack,8.0,11,8
4219,378,9,00:13:46,24760,24771,C,推撲球,0,32.34039977,99.88939238,41.507546,119.72920204,24.1332864,42.29885005,42.08280367,34.2396666,30.65683931,56.12194181,504,355,1,2,0,attack,8.0,11,8
4220,378,10,00:13:46,24771,24790,A,防守回抽,0,27.99774117,99.367916,35.74830472,118.17435228,22.534642,46.3457778,38.4047884,30.68605906,15.01546164,99.0943386,667,574,2,1,0,defend,8.0,11,8
4230,380,1,00:14:43,26483,26500,C,發短球,1,38.5356321,102.62176601,21.2051058,97.93968105,32.03754994,43.40162837,29.24117314,24.53061286,-117.98907359,400.36938828,556,402,2,1,0,defend,8.0,11,8
4231,380,2,00:14:44,26500,26514,B,推撲球,0,36.12023499,103.01010424,22.39953131,90.0660228,29.79458804,43.62439851,29.28212004,23.54096621,21.81094705,80.24753439,401,572,1,2,0,attack,8.0,11,8
4232,380,3,00:14:44,26514,26549,D,防守回挑,1,34.19897356,106.52063686,19.30004329,84.03394838,29.30208254,42.45412568,24.75076282,24.63226235,11.8754855,26.9914543,488,303,2,1,0,defend,8.0,11,8
4233,380,4,00:14:45,26549,26574,A,切球,0,14.4723108,126.21476494,24.72884118,94.64053479,34.57288119,27.21779755,16.79383553,24.12155013,11.2753064,123.13723231,601,502,1,2,0,attack,8.0,11,8
4234,380,5,00:14:46,26574,26624,D,挑球,1,22.16650819,124.3257309,29.28920356,96.41666595,38.56693709,34.12927583,25.38558736,32.64505138,27.86621282,46.79976309,892,292,2,1,0,defend,8.0,11,8
4235,380,6,00:14:48,26624,26638,A,殺球,0,58.76533051,130.01471396,38.19348889,107.49979742,48.03246287,26.39490398,26.48059825,24.93871616,58.85388112,129.50311452,758,548,1,2,0,attack,8.0,11,8
4236,380,7,00:14:48,26638,26659,C,防守回抽,1,58.23840544,126.95047429,37.12450512,100.42070487,46.88175829,26.6082801,26.27421845,25.68413746,41.91138845,34.23428452,814,319,2,1,0,defend,8.0,11,8
4237,380,8,00:14:49,26659,26688,A,擋小球,0,49.98584363,118.4325359,32.19828545,96.47933405,45.63832424,26.5677107,23.83737057,24.60228094,49.22478137,116.03219052,701,488,1,2,0,attack,8.0,11,8
4238,380,9,00:14:50,26688,26728,C,挑球,1,37.80981938,120.63757992,34.59106192,94.85559325,42.15968832,40.56470712,24.94391099,28.44026958,36.87920553,51.2922506,838,294,2,1,0,defend,8.0,11,8
4239,380,10,00:14:51,26728,26739,A,殺球,0,53.0869342,129.92200513,36.21415387,104.7765557,47.98832274,29.69707981,23.84395316,27.1239994,52.43472462,128.3752696,830,549,1,2,0,attack,8.0,11,8
4247,381,1,00:15:15,27450,27468,C,發短球,1,43.91530434,96.73174472,24.52996352,103.65363266,28.75617116,42.72566892,30.73158134,24.57959285,-117.98907359,400.36938828,687,392,2,2,0,defend,8.0,11,8
4248,381,2,00:15:16,27468,27491,A,推撲球,0,41.09690151,92.52075136,24.46889325,104.98377456,30.95474215,46.59330121,30.4082303,22.10727574,35.15689679,84.40587891,407,595,2,1,0,attack,8.0,11,8
4249,381,3,00:15:17,27491,27502,D,殺球,0,40.79283024,94.99083081,20.8224329,108.51777881,28.60981291,48.61925171,21.31030311,20.59114782,13.01751617,21.28497118,503,342,1,2,0,attack,8.0,11,8
4250,381,4,00:15:17,27502,27516,B,防守回抽,1,38.97342963,103.94809418,17.2559837,107.99218565,26.92428772,41.80857725,17.2652913,19.97360772,14.4657191,104.78193397,449,582,2,2,0,defend,8.0,11,8
4251,381,5,00:15:18,27516,27537,D,擋小球,1,38.30691844,106.6026576,17.12451357,106.63028497,29.32264499,39.61071469,16.81102576,20.4406824,16.16377179,24.60047957,762,416,2,1,0,defend,8.0,11,8
4252,381,6,00:15:18,27537,27550,A,推撲球,1,40.25231451,93.32324598,18.97324337,102.21887936,27.93963663,40.98293692,24.33351079,20.69225033,42.78489545,75.54947648,483,588,1,1,0,attack,8.0,11,8
4253,381,7,00:15:19,27550,27573,D,擋小球,1,40.55716462,90.47489583,21.84313879,106.27393572,28.18782263,45.62429678,25.84409478,20.02108364,19.12151964,23.20546781,563,389,1,2,0,attack,8.0,11,8
4254,381,8,00:15:20,27573,27600,B,挑球,1,37.9862611,103.0484061,19.24858734,96.20036873,27.67259874,45.02060784,24.28231322,20.20880385,22.24560419,85.27620062,834,625,2,1,0,defend,8.0,11,8
4255,381,9,00:15:20,27600,27610,D,殺球,0,43.52993746,107.60558995,20.79600505,103.13592195,28.70619295,39.59191976,34.81565956,14.25710345,47.69962399,15.38406519,768,339,1,2,0,attack,8.0,11,8
4256,381,10,00:15:21,27610,27625,A,防守回抽,1,44.97874821,114.06773894,22.4007429,106.28506905,31.42919257,34.17395176,46.45597387,13.53045305,43.84975126,106.71332784,576,515,2,1,0,defend,8.0,11,8
4258,382,1,00:15:39,28147,28166,B,發短球,1,31.60281937,118.09917802,28.29906974,93.88669269,27.07457692,24.70853981,40.31334707,40.50857817,-117.98907359,400.36938828,739,479,2,2,0,defend,8.0,11,8
4259,382,2,00:15:39,28166,28186,D,放小球,1,32.86103101,118.60471559,31.75926573,92.31348311,26.94080576,25.70591256,41.06324972,46.59449698,40.38007022,54.18236926,851,404,2,2,0,defend,8.0,11,8
4260,382,3,00:15:40,28186,28225,B,挑球,1,36.13203083,113.90134284,43.64668513,86.16600705,30.22605122,22.58949363,42.26975773,49.61974521,51.86629266,80.21705573,343,602,2,1,0,defend,8.0,11,8
4261,382,4,00:15:41,28225,28236,C,殺球,0,15.57992855,117.32598781,43.52993746,107.60558995,10.23213185,17.11747754,31.00423659,39.38112371,7.9717877,19.42136533,540,317,1,2,0,attack,8.0,11,8
4262,382,5,00:15:42,28236,28277,A,防守回挑,1,14.32264672,120.22064875,42.66638464,109.85766835,7.05439659,20.11439992,29.19030462,36.27599668,17.83820754,116.40637942,577,636,2,1,0,defend,8.0,11,8
4263,382,6,00:15:43,28277,28287,C,殺球,0,18.05184072,113.0911994,41.68498498,113.07046627,20.78761991,12.86570876,33.27845128,36.12935034,27.46955539,12.19813606,637,328,1,2,0,attack,8.0,11,8
4264,382,7,00:15:43,28287,28309,A,擋小球,1,17.56464279,113.55211265,42.50568939,115.90781306,23.93772723,14.3378133,34.00524569,34.52398617,29.15364567,111.43717151,720,475,2,2,0,defend,8.0,11,8
4265,382,8,00:15:44,28309,28334,D,放小球,0,24.84446946,109.05304973,44.12789229,110.34371411,24.5363617,16.2011511,33.36986501,43.73115262,38.61638625,55.39175633,542,395,2,2,0,defend,8.0,11,8
